file	routine	kind	said_line	said_bkp_relation	said_old_relation	said_sha256	said_bkp_sha256	said_old_sha256	behavioral_relevance
pru03.f	LL	subroutine	7782	identical	identical	be7aff116841f9e3894a54949c2f19746b6ebd6fdc57e5f1bceb9721a5201556	be7aff116841f9e3894a54949c2f19746b6ebd6fdc57e5f1bceb9721a5201556	be7aff116841f9e3894a54949c2f19746b6ebd6fdc57e5f1bceb9721a5201556	none-no-variant-delta
pru03.f	SPLINE	subroutine	7867	identical	identical	833e18941e565e4242025f3c04f2eec576c6e422c2a220a9fe17efb14cf4f372	833e18941e565e4242025f3c04f2eec576c6e422c2a220a9fe17efb14cf4f372	833e18941e565e4242025f3c04f2eec576c6e422c2a220a9fe17efb14cf4f372	none-no-variant-delta
pru03.f	SPLINT	subroutine	7905	identical	identical	ac11d3a3ca9b1de26998cf4d45ecd200c1e7f78ab4bbedab45bed56fe86e0db1	ac11d3a3ca9b1de26998cf4d45ecd200c1e7f78ab4bbedab45bed56fe86e0db1	ac11d3a3ca9b1de26998cf4d45ecd200c1e7f78ab4bbedab45bed56fe86e0db1	none-no-variant-delta
pru03.f	ODDSR	subroutine	7930	identical	identical	a090264b431233be38873bbd36405286e0bd408022e04f81d3debe1480cab19d	a090264b431233be38873bbd36405286e0bd408022e04f81d3debe1480cab19d	a090264b431233be38873bbd36405286e0bd408022e04f81d3debe1480cab19d	none-no-variant-delta
pru03.f	VIJL	subroutine	8047	identical	identical	0dbda64e58084d981a09982c106677227bc968e9232aafb38e600ffd8a7996f8	0dbda64e58084d981a09982c106677227bc968e9232aafb38e600ffd8a7996f8	0dbda64e58084d981a09982c106677227bc968e9232aafb38e600ffd8a7996f8	none-no-variant-delta
pru03.f	WIJL	subroutine	8073	identical	identical	c4be493ebf38274aaa442dbd5809fd4c1644ff86f2c9060f4a05bbfe72be9c22	c4be493ebf38274aaa442dbd5809fd4c1644ff86f2c9060f4a05bbfe72be9c22	c4be493ebf38274aaa442dbd5809fd4c1644ff86f2c9060f4a05bbfe72be9c22	none-no-variant-delta
pru03.f	PLEG	subroutine	8105	identical	identical	85c368d40304f7b784679a0465bb974a60d51277ac4c44888159b8289a2241f3	85c368d40304f7b784679a0465bb974a60d51277ac4c44888159b8289a2241f3	85c368d40304f7b784679a0465bb974a60d51277ac4c44888159b8289a2241f3	none-no-variant-delta
pru03.f	PLEGD	subroutine	8120	identical	identical	b5eb04a61cd7c4ab067cc95fe5228df4a3b46b834c8ffb91ad24c64d47271164	b5eb04a61cd7c4ab067cc95fe5228df4a3b46b834c8ffb91ad24c64d47271164	b5eb04a61cd7c4ab067cc95fe5228df4a3b46b834c8ffb91ad24c64d47271164	none-no-variant-delta
pru03.f	PLEGDD	subroutine	8136	identical	identical	605cb1b6f6524cbcd304686d0300638bc55d2a2b4a7437d96c3b23be8c6012c6	605cb1b6f6524cbcd304686d0300638bc55d2a2b4a7437d96c3b23be8c6012c6	605cb1b6f6524cbcd304686d0300638bc55d2a2b4a7437d96c3b23be8c6012c6	none-no-variant-delta
pru03.f	GSET	subroutine	8152	identical	identical	32c0a17f9948b7ae0aaee8cd9eed12287bcf9f53078f95b543a41acfc4ac9d2f	32c0a17f9948b7ae0aaee8cd9eed12287bcf9f53078f95b543a41acfc4ac9d2f	32c0a17f9948b7ae0aaee8cd9eed12287bcf9f53078f95b543a41acfc4ac9d2f	none-no-variant-delta
pru03.f	__BLOCK_DATA__	block-data	8212	identical	identical	2a41ff3df0bff8e4767aca0b170a06009cab51ca4c1558922d9757d992cb3727	2a41ff3df0bff8e4767aca0b170a06009cab51ca4c1558922d9757d992cb3727	2a41ff3df0bff8e4767aca0b170a06009cab51ca4c1558922d9757d992cb3727	none-no-variant-delta
pru03.f	BACKGR	subroutine	8396	identical	identical	34dc9727e91ff2175e756404213e0d25180e927eecb3632dcf10fbb90583329f	34dc9727e91ff2175e756404213e0d25180e927eecb3632dcf10fbb90583329f	34dc9727e91ff2175e756404213e0d25180e927eecb3632dcf10fbb90583329f	none-no-variant-delta
pru03.f	CGLN_DISP	subroutine	8920	identical	identical	793b2835ffa621c397abdac81b75c8dc9f353ff246a0be95c1f2d600ddf041f5	793b2835ffa621c397abdac81b75c8dc9f353ff246a0be95c1f2d600ddf041f5	793b2835ffa621c397abdac81b75c8dc9f353ff246a0be95c1f2d600ddf041f5	none-no-variant-delta
pru03.f	MRES	subroutine	9005	identical	identical	190db51f7a208a0dc015297bafea21b4cee14c2b4de48dc8763ac197990b3f24	190db51f7a208a0dc015297bafea21b4cee14c2b4de48dc8763ac197990b3f24	190db51f7a208a0dc015297bafea21b4cee14c2b4de48dc8763ac197990b3f24	none-no-variant-delta
pru03.f	MULT_TOT	subroutine	9158	identical	identical	1a7d84648f37e8c4482590c6b8e826f9e41ffbae1ac9137b4dacaec6f201aa89	1a7d84648f37e8c4482590c6b8e826f9e41ffbae1ac9137b4dacaec6f201aa89	1a7d84648f37e8c4482590c6b8e826f9e41ffbae1ac9137b4dacaec6f201aa89	none-no-variant-delta
pru03.f	SOLUTIONS	subroutine	9212	identical	identical	ed169245fbf2fbeec8a6bf83fb6f15de2ad58feb53287173afd69b6ac085838c	ed169245fbf2fbeec8a6bf83fb6f15de2ad58feb53287173afd69b6ac085838c	ed169245fbf2fbeec8a6bf83fb6f15de2ad58feb53287173afd69b6ac085838c	none-no-variant-delta
pru03.f	HP33	subroutine	9303	identical	identical	7f48937abd9a6948fed0494da9067f8d40d5ffb2b248cc1b04cd34a84a0080c3	7f48937abd9a6948fed0494da9067f8d40d5ffb2b248cc1b04cd34a84a0080c3	7f48937abd9a6948fed0494da9067f8d40d5ffb2b248cc1b04cd34a84a0080c3	none-no-variant-delta
pru03.f	HP11	subroutine	9324	identical	identical	25a40bda8d6fd3098de3492794dc7253ddfd7bd2c83f70f675e76a53a67c8aaa	25a40bda8d6fd3098de3492794dc7253ddfd7bd2c83f70f675e76a53a67c8aaa	25a40bda8d6fd3098de3492794dc7253ddfd7bd2c83f70f675e76a53a67c8aaa	none-no-variant-delta
pru03.f	HD13	subroutine	9355	identical	identical	575fff57812d483146077a3d6770c99c502b899b1a6516cbf325113b68c02acb	575fff57812d483146077a3d6770c99c502b899b1a6516cbf325113b68c02acb	575fff57812d483146077a3d6770c99c502b899b1a6516cbf325113b68c02acb	none-no-variant-delta
pru03.f	HD33	subroutine	9396	identical	identical	edaf35b78dd5525ae5febe82b8ef5601627f318eab5b07a71a44418cfe41d3b5	edaf35b78dd5525ae5febe82b8ef5601627f318eab5b07a71a44418cfe41d3b5	edaf35b78dd5525ae5febe82b8ef5601627f318eab5b07a71a44418cfe41d3b5	none-no-variant-delta
pru03.f	HS11F	subroutine	9420	identical	identical	d8471dbe05054bcc4f662dc36e081d52516c954ee06c5393a4ea1073e38b15ad	d8471dbe05054bcc4f662dc36e081d52516c954ee06c5393a4ea1073e38b15ad	d8471dbe05054bcc4f662dc36e081d52516c954ee06c5393a4ea1073e38b15ad	none-no-variant-delta
pru03.f	HS11S	subroutine	9452	identical	identical	6d02ffdb87b278f49689cb5a57dc9a3787dd999bfcad1c44369461691b20d4b4	6d02ffdb87b278f49689cb5a57dc9a3787dd999bfcad1c44369461691b20d4b4	6d02ffdb87b278f49689cb5a57dc9a3787dd999bfcad1c44369461691b20d4b4	none-no-variant-delta
pru03.f	HS31	subroutine	9484	identical	identical	a2e8db5c589e151d7c49ded9ded744d7e31a12b0f36b80960e1a395b7663f82b	a2e8db5c589e151d7c49ded9ded744d7e31a12b0f36b80960e1a395b7663f82b	a2e8db5c589e151d7c49ded9ded744d7e31a12b0f36b80960e1a395b7663f82b	none-no-variant-delta
pru03.f	HF15	subroutine	9506	identical	identical	8e6d39bc71ec5fbde0b4a2f01d5692465db330f8c20167d69d7f1013a350d10d	8e6d39bc71ec5fbde0b4a2f01d5692465db330f8c20167d69d7f1013a350d10d	8e6d39bc71ec5fbde0b4a2f01d5692465db330f8c20167d69d7f1013a350d10d	none-no-variant-delta
pru03.f	HP31	subroutine	9547	identical	identical	24ce2b35db3cc98e0c123c6b10fc434462feea8f0d81f1a281f768d10f69ffd5	24ce2b35db3cc98e0c123c6b10fc434462feea8f0d81f1a281f768d10f69ffd5	24ce2b35db3cc98e0c123c6b10fc434462feea8f0d81f1a281f768d10f69ffd5	none-no-variant-delta
pru03.f	HD15	subroutine	9565	identical	identical	485db25707adea03a5c6aeb249cfa50fc108ce76cb3d1e3c52f9f710ce68f019	485db25707adea03a5c6aeb249cfa50fc108ce76cb3d1e3c52f9f710ce68f019	485db25707adea03a5c6aeb249cfa50fc108ce76cb3d1e3c52f9f710ce68f019	none-no-variant-delta
pru03.f	HF35	subroutine	9603	identical	identical	022f8e123104ca079b4e690d261f22e221705388f29619fc52dedd8b43c00df9	022f8e123104ca079b4e690d261f22e221705388f29619fc52dedd8b43c00df9	022f8e123104ca079b4e690d261f22e221705388f29619fc52dedd8b43c00df9	none-no-variant-delta
pru03.f	HF37	subroutine	9624	identical	identical	f30c7ca074e5075f9089f788c5524557cc8144a3301cd4ca80a14e40e726bb9c	f30c7ca074e5075f9089f788c5524557cc8144a3301cd4ca80a14e40e726bb9c	f30c7ca074e5075f9089f788c5524557cc8144a3301cd4ca80a14e40e726bb9c	none-no-variant-delta
pru03.f	HP13	subroutine	9645	identical	identical	ce2747d9e86754ee0c42ee332eec7f8af0e82f318c7506045bccc1540a3a0b0d	ce2747d9e86754ee0c42ee332eec7f8af0e82f318c7506045bccc1540a3a0b0d	ce2747d9e86754ee0c42ee332eec7f8af0e82f318c7506045bccc1540a3a0b0d	none-no-variant-delta
pru03.f	HEL_OUT	subroutine	9684	identical	identical	cfa604fdd013e68317617876723bf7e4034a5caf915c106b4140888c5cda926c	cfa604fdd013e68317617876723bf7e4034a5caf915c106b4140888c5cda926c	cfa604fdd013e68317617876723bf7e4034a5caf915c106b4140888c5cda926c	none-no-variant-delta
pru03.f	LDRESX	subroutine	9717	identical	identical	71a50d2439afc8c8181a81735f7520d9f2458f448e5d9abe76438135ba1d6999	71a50d2439afc8c8181a81735f7520d9f2458f448e5d9abe76438135ba1d6999	71a50d2439afc8c8181a81735f7520d9f2458f448e5d9abe76438135ba1d6999	none-no-variant-delta
prux.f	PRU77	subroutine	1	identical	identical	2256e8da1eda4c99c83dbbd0ce9c9e79d0833bb9bc095c3c4e2541108dbec092	2256e8da1eda4c99c83dbbd0ce9c9e79d0833bb9bc095c3c4e2541108dbec092	2256e8da1eda4c99c83dbbd0ce9c9e79d0833bb9bc095c3c4e2541108dbec092	none-no-variant-delta
prux.f	PNPWI	subroutine	10	identical	identical	5cf7b41452dc85c45a72601088bdba089a6d986e1f5222bed120e32c9719bf67	5cf7b41452dc85c45a72601088bdba089a6d986e1f5222bed120e32c9719bf67	5cf7b41452dc85c45a72601088bdba089a6d986e1f5222bed120e32c9719bf67	none-no-variant-delta
prux.f	PNETAN	subroutine	225	identical	identical	9ee8f743653b77f408d4d2e8a96e3190701ad1142d6d9ec796d7698cd9573b07	9ee8f743653b77f408d4d2e8a96e3190701ad1142d6d9ec796d7698cd9573b07	9ee8f743653b77f408d4d2e8a96e3190701ad1142d6d9ec796d7698cd9573b07	none-no-variant-delta
prux.f	PNETAN05	subroutine	396	identical	identical	ea3b0b1951be309b55363705975a163fb5ac312ab8b5ed93a36c806b91b9f660	ea3b0b1951be309b55363705975a163fb5ac312ab8b5ed93a36c806b91b9f660	ea3b0b1951be309b55363705975a163fb5ac312ab8b5ed93a36c806b91b9f660	none-no-variant-delta
prux.f	TMCME	subroutine	572	identical	identical	4f592a491aaa704cce170a0d0a2a4808c6aac67b8ea83889e8e5a684974234d0	4f592a491aaa704cce170a0d0a2a4808c6aac67b8ea83889e8e5a684974234d0	4f592a491aaa704cce170a0d0a2a4808c6aac67b8ea83889e8e5a684974234d0	none-no-variant-delta
prux.f	PNFA01	subroutine	688	identical	identical	5be46e2d8e2e8544698eb7bf6126b1ade200457d7b6d6dcfa08b0ea9437c6cd4	5be46e2d8e2e8544698eb7bf6126b1ade200457d7b6d6dcfa08b0ea9437c6cd4	5be46e2d8e2e8544698eb7bf6126b1ade200457d7b6d6dcfa08b0ea9437c6cd4	none-no-variant-delta
prux.f	PNFA02	subroutine	989	identical	identical	b45e71b7b6ae07ae144f1b3992e74260432c2e2647f860ed359b45f7336633fe	b45e71b7b6ae07ae144f1b3992e74260432c2e2647f860ed359b45f7336633fe	b45e71b7b6ae07ae144f1b3992e74260432c2e2647f860ed359b45f7336633fe	none-no-variant-delta
prux.f	PNSM05	subroutine	1296	identical	identical	73171bfee4dcb2edc2a52d33b110175feaf5e896c4ea17795eda5b4a44864f8b	73171bfee4dcb2edc2a52d33b110175feaf5e896c4ea17795eda5b4a44864f8b	73171bfee4dcb2edc2a52d33b110175feaf5e896c4ea17795eda5b4a44864f8b	none-no-variant-delta
prux.f	PNSP06	subroutine	1613	identical	identical	3d816f4766da531d93925904a82732be7d262d49538c7b3aaae1d7fbdc5cb820	3d816f4766da531d93925904a82732be7d262d49538c7b3aaae1d7fbdc5cb820	3d816f4766da531d93925904a82732be7d262d49538c7b3aaae1d7fbdc5cb820	none-no-variant-delta
prux.f	TMCM	subroutine	1934	identical	identical	c01bf23f1334389d754b0bdd4316ca4fe92819d4c8062c6bceb4d9c11ad214d8	c01bf23f1334389d754b0bdd4316ca4fe92819d4c8062c6bceb4d9c11ad214d8	c01bf23f1334389d754b0bdd4316ca4fe92819d4c8062c6bceb4d9c11ad214d8	none-no-variant-delta
prux.f	PNTEST	subroutine	2049	identical	identical	1d3c17c1f19e54f36dda7f0472132ad8e4ed710b3b9f8ca6ed8954b7f769653f	1d3c17c1f19e54f36dda7f0472132ad8e4ed710b3b9f8ca6ed8954b7f769653f	1d3c17c1f19e54f36dda7f0472132ad8e4ed710b3b9f8ca6ed8954b7f769653f	none-no-variant-delta
prux.f	PNSP93	subroutine	2327	identical	identical	5d8f91edcf0cf069d7ccbc403d191841394b8f18fb2bd92c10a93b8d8761b2f0	5d8f91edcf0cf069d7ccbc403d191841394b8f18fb2bd92c10a93b8d8761b2f0	5d8f91edcf0cf069d7ccbc403d191841394b8f18fb2bd92c10a93b8d8761b2f0	none-no-variant-delta
prux.f	PNFA93	subroutine	2580	identical	identical	8f14e3f332451a83d4e4a83ac49ce78f53e10590a1a40aca37349603a96d7461	8f14e3f332451a83d4e4a83ac49ce78f53e10590a1a40aca37349603a96d7461	8f14e3f332451a83d4e4a83ac49ce78f53e10590a1a40aca37349603a96d7461	none-no-variant-delta
prux.f	PNWI94	subroutine	2833	identical	identical	9f57738e789a9aea511dfe7ef7e8965fb23adfbf398dea1a4224f11996acd1af	9f57738e789a9aea511dfe7ef7e8965fb23adfbf398dea1a4224f11996acd1af	9f57738e789a9aea511dfe7ef7e8965fb23adfbf398dea1a4224f11996acd1af	none-no-variant-delta
prux.f	PNSP95	subroutine	3098	identical	identical	61085098261561ab0c17d6f6e2139f2ab214ef2ff9c391628af7e6e92cf3b4e5	61085098261561ab0c17d6f6e2139f2ab214ef2ff9c391628af7e6e92cf3b4e5	61085098261561ab0c17d6f6e2139f2ab214ef2ff9c391628af7e6e92cf3b4e5	none-no-variant-delta
prux.f	PNSP98	subroutine	3363	identical	identical	0e0f56f21d2f8a8a2ba3a269404093309757ebe37f3dc91af4018fc5a32391b3	0e0f56f21d2f8a8a2ba3a269404093309757ebe37f3dc91af4018fc5a32391b3	0e0f56f21d2f8a8a2ba3a269404093309757ebe37f3dc91af4018fc5a32391b3	none-no-variant-delta
prux.f	PNSM95	subroutine	3640	identical	identical	12d937f5e666a13b87011e13227dfc2429f3db576ffdeae7a224663f45b6e105	12d937f5e666a13b87011e13227dfc2429f3db576ffdeae7a224663f45b6e105	12d937f5e666a13b87011e13227dfc2429f3db576ffdeae7a224663f45b6e105	none-no-variant-delta
prux.f	ADDRES	subroutine	3916	identical	identical	199a8933899e53c943effbf3512f670accae046694042f7142ffe0d08bd47d74	199a8933899e53c943effbf3512f670accae046694042f7142ffe0d08bd47d74	199a8933899e53c943effbf3512f670accae046694042f7142ffe0d08bd47d74	none-no-variant-delta
prux.f	ADDRES2	subroutine	3967	identical	identical	2dffdd2e7ccd6d3143bce46ba917b8bdf302eb399677a9420b34ea229e5e1d16	2dffdd2e7ccd6d3143bce46ba917b8bdf302eb399677a9420b34ea229e5e1d16	2dffdd2e7ccd6d3143bce46ba917b8bdf302eb399677a9420b34ea229e5e1d16	none-no-variant-delta
prux.f	ETA33	subroutine	4044	identical	identical	b1da438e4ab0acc238148af7b785d9d19e75a75255334deb60d06f6f324b3a32	b1da438e4ab0acc238148af7b785d9d19e75a75255334deb60d06f6f324b3a32	b1da438e4ab0acc238148af7b785d9d19e75a75255334deb60d06f6f324b3a32	none-no-variant-delta
prux.f	IMJL	function	4058	identical	identical	9b61b0963d306ea8fb0dd860f0aa0135f686dea6bca74851f1c3602015386a6d	9b61b0963d306ea8fb0dd860f0aa0135f686dea6bca74851f1c3602015386a6d	9b61b0963d306ea8fb0dd860f0aa0135f686dea6bca74851f1c3602015386a6d	none-no-variant-delta
prux.f	HBAS	subroutine	4081	identical	identical	4da653e3ad1d91209eb1a857619fc8d657c1bb730226bf355ce5165283c3fa14	4da653e3ad1d91209eb1a857619fc8d657c1bb730226bf355ce5165283c3fa14	4da653e3ad1d91209eb1a857619fc8d657c1bb730226bf355ce5165283c3fa14	none-no-variant-delta
prux.f	DSYMI	subroutine	4113	identical	identical	23e4a99f91003cbb66227c23f482bf91600a5e0c4c3ec8788fab92f310f608ed	23e4a99f91003cbb66227c23f482bf91600a5e0c4c3ec8788fab92f310f608ed	23e4a99f91003cbb66227c23f482bf91600a5e0c4c3ec8788fab92f310f608ed	none-no-variant-delta
prux.f	DMULT	subroutine	4164	identical	identical	8bd8629a9812a3155622264f2287e83a19e0f632dbbfc85d27bbf18f4e9afbf8	8bd8629a9812a3155622264f2287e83a19e0f632dbbfc85d27bbf18f4e9afbf8	8bd8629a9812a3155622264f2287e83a19e0f632dbbfc85d27bbf18f4e9afbf8	none-no-variant-delta
prux.f	PWSYM	subroutine	4185	identical	identical	cd7f7bf490fbdc2878aaa3e24c426092b2b6d7698d70a18ace388a0989048279	cd7f7bf490fbdc2878aaa3e24c426092b2b6d7698d70a18ace388a0989048279	cd7f7bf490fbdc2878aaa3e24c426092b2b6d7698d70a18ace388a0989048279	none-no-variant-delta
prux.f	PRREAD	subroutine	4211	identical	identical	f7545e7657e7b1e84581d752ad4c837a60768cb9c1beca59ad2f468f19e9666e	f7545e7657e7b1e84581d752ad4c837a60768cb9c1beca59ad2f468f19e9666e	f7545e7657e7b1e84581d752ad4c837a60768cb9c1beca59ad2f468f19e9666e	none-no-variant-delta
prux.f	PRCVA	subroutine	4297	identical	identical	45628ca9e34298283a2b9917c5f6601b681f194236df062421c2521a43f765f5	45628ca9e34298283a2b9917c5f6601b681f194236df062421c2521a43f765f5	45628ca9e34298283a2b9917c5f6601b681f194236df062421c2521a43f765f5	none-no-variant-delta
prux.f	EMSYM	subroutine	4343	identical	identical	bf86cbd125f364e124a51015de64368f8f005e0f84dd2529f6a2836e81223677	bf86cbd125f364e124a51015de64368f8f005e0f84dd2529f6a2836e81223677	bf86cbd125f364e124a51015de64368f8f005e0f84dd2529f6a2836e81223677	none-no-variant-delta
prux.f	PRKIN	subroutine	4370	identical	identical	543051cdb6873be5ae8442fef7c381dd914ae9e085b84be9f1d698bf48957290	543051cdb6873be5ae8442fef7c381dd914ae9e085b84be9f1d698bf48957290	543051cdb6873be5ae8442fef7c381dd914ae9e085b84be9f1d698bf48957290	none-no-variant-delta
prux.f	HOPEC	subroutine	4422	identical	identical	90e6e9b6b954fc235e9fbba65b2979c07d5a8d2a65857219535bf22947a13b8f	90e6e9b6b954fc235e9fbba65b2979c07d5a8d2a65857219535bf22947a13b8f	90e6e9b6b954fc235e9fbba65b2979c07d5a8d2a65857219535bf22947a13b8f	none-no-variant-delta
prux.f	GPIFF	function	4486	identical	identical	b57e1f67de1996652a070f4891f18b5349cad54acf6eb8a0340511ce37f9a472	b57e1f67de1996652a070f4891f18b5349cad54acf6eb8a0340511ce37f9a472	b57e1f67de1996652a070f4891f18b5349cad54acf6eb8a0340511ce37f9a472	none-no-variant-delta
prux.f	PRBORN	subroutine	4492	identical	identical	e39b4258a10f4fca9ffcece6ac342be7f55dc3d64079f68e22fa1bd2ec8b0c5f	e39b4258a10f4fca9ffcece6ac342be7f55dc3d64079f68e22fa1bd2ec8b0c5f	e39b4258a10f4fca9ffcece6ac342be7f55dc3d64079f68e22fa1bd2ec8b0c5f	none-no-variant-delta
prux.f	PROPEC	subroutine	4505	identical	identical	45811545a0e097cbf3968c8af325a401f9a1cb62c7afd22344326beed2741b19	45811545a0e097cbf3968c8af325a401f9a1cb62c7afd22344326beed2741b19	45811545a0e097cbf3968c8af325a401f9a1cb62c7afd22344326beed2741b19	none-no-variant-delta
prux.f	PRNPOL	subroutine	4604	identical	identical	38c73deaa4d5872667d05c689f4c4a00d8aee25f725c0b93e25a68e40c506aff	38c73deaa4d5872667d05c689f4c4a00d8aee25f725c0b93e25a68e40c506aff	38c73deaa4d5872667d05c689f4c4a00d8aee25f725c0b93e25a68e40c506aff	none-no-variant-delta
prux.f	PREPV	subroutine	4642	identical	identical	c75b201b5756b10838b745c1caebc32895593644a1d49d3b63a31a3764609e11	c75b201b5756b10838b745c1caebc32895593644a1d49d3b63a31a3764609e11	c75b201b5756b10838b745c1caebc32895593644a1d49d3b63a31a3764609e11	none-no-variant-delta
prux.f	PROMEGA	subroutine	4679	identical	identical	f0ecd5d3891f920e478670743dc9f2df4e17eb2b435152b376c1e32d42d8e53e	f0ecd5d3891f920e478670743dc9f2df4e17eb2b435152b376c1e32d42d8e53e	f0ecd5d3891f920e478670743dc9f2df4e17eb2b435152b376c1e32d42d8e53e	none-no-variant-delta
prux.f	PRRHO	subroutine	4781	identical	identical	8b753675bb9a0b56b16813dfca119144894adccb448f541c6907fe67a3f7134b	8b753675bb9a0b56b16813dfca119144894adccb448f541c6907fe67a3f7134b	8b753675bb9a0b56b16813dfca119144894adccb448f541c6907fe67a3f7134b	none-no-variant-delta
prux.f	PROMEGX	subroutine	4883	identical	identical	352541ae273ade1e80e6464e678d55ad21ee593635af8e3e268aa21f231b7c99	352541ae273ade1e80e6464e678d55ad21ee593635af8e3e268aa21f231b7c99	352541ae273ade1e80e6464e678d55ad21ee593635af8e3e268aa21f231b7c99	none-no-variant-delta
prux.f	PRRHX	subroutine	4986	identical	identical	698d7ee2f0233a8a85b6e7620d6c9f436fcb89cdfc86dcd482af3db10f655342	698d7ee2f0233a8a85b6e7620d6c9f436fcb89cdfc86dcd482af3db10f655342	698d7ee2f0233a8a85b6e7620d6c9f436fcb89cdfc86dcd482af3db10f655342	none-no-variant-delta
prux.f	PRRDH	subroutine	5083	identical	identical	ce0f22670d2f2640fcae4ede07b0c70fe9f2258ec9feef51d3f99b1563bd855b	ce0f22670d2f2640fcae4ede07b0c70fe9f2258ec9feef51d3f99b1563bd855b	ce0f22670d2f2640fcae4ede07b0c70fe9f2258ec9feef51d3f99b1563bd855b	none-no-variant-delta
prux.f	PRRDX	subroutine	5110	identical	identical	dd456086da626dcfb987f7c224e7b66ef299e779d2063bc87feecdcfd6ef89bc	dd456086da626dcfb987f7c224e7b66ef299e779d2063bc87feecdcfd6ef89bc	dd456086da626dcfb987f7c224e7b66ef299e779d2063bc87feecdcfd6ef89bc	none-no-variant-delta
prux.f	DTROMB	function	5166	identical	identical	3030fbed5a8f3f562ae562b0f4eca2e2bff4a09d48ada2d4d938d33ab1666076	3030fbed5a8f3f562ae562b0f4eca2e2bff4a09d48ada2d4d938d33ab1666076	3030fbed5a8f3f562ae562b0f4eca2e2bff4a09d48ada2d4d938d33ab1666076	none-no-variant-delta
prux.f	RDDTX	subroutine	5218	identical	identical	223cb75a2902930e23216549d70f1c76553078e36a688b50a5e6d2b90fc376c9	223cb75a2902930e23216549d70f1c76553078e36a688b50a5e6d2b90fc376c9	223cb75a2902930e23216549d70f1c76553078e36a688b50a5e6d2b90fc376c9	none-no-variant-delta
prux.f	ETAMAID	subroutine	5252	identical	identical	7796afa18df5a88bb467358572cc42a42803dc5839267b331a07db3c1d2bcb0d	7796afa18df5a88bb467358572cc42a42803dc5839267b331a07db3c1d2bcb0d	7796afa18df5a88bb467358572cc42a42803dc5839267b331a07db3c1d2bcb0d	none-no-variant-delta
prux.f	LDRESX	subroutine	5388	identical	identical	c484af4ae97416ea073f3b09f73ee7b58e974b69c55f29bd2627ee11ccc50b11	c484af4ae97416ea073f3b09f73ee7b58e974b69c55f29bd2627ee11ccc50b11	c484af4ae97416ea073f3b09f73ee7b58e974b69c55f29bd2627ee11ccc50b11	none-no-variant-delta
prux.f	GETWW	subroutine	5511	identical	identical	ca7e644445e1e4aebb07027685457497ee9965dd7e9bdb88ea359bdeeaca8f22	ca7e644445e1e4aebb07027685457497ee9965dd7e9bdb88ea359bdeeaca8f22	ca7e644445e1e4aebb07027685457497ee9965dd7e9bdb88ea359bdeeaca8f22	none-no-variant-delta
prux.f	MMAID	subroutine	5608	identical	identical	cdfd96ae14b28d61a7c3133a7cb28a914168dc755baba7a09caab13e0f1b0737	cdfd96ae14b28d61a7c3133a7cb28a914168dc755baba7a09caab13e0f1b0737	cdfd96ae14b28d61a7c3133a7cb28a914168dc755baba7a09caab13e0f1b0737	none-no-variant-delta
prux.f	MAINZPIN	subroutine	5677	identical	identical	0f91535d50474e5d6785b11cc65d6234ee7bd86db5f1ed47e9bff5c05a6cf36f	0f91535d50474e5d6785b11cc65d6234ee7bd86db5f1ed47e9bff5c05a6cf36f	0f91535d50474e5d6785b11cc65d6234ee7bd86db5f1ed47e9bff5c05a6cf36f	none-no-variant-delta
prux.f	SPLINES	subroutine	5806	identical	identical	1548184b280ac48e13a1798b1145032bf649a486cd2a0ff4942619574b809d65	1548184b280ac48e13a1798b1145032bf649a486cd2a0ff4942619574b809d65	1548184b280ac48e13a1798b1145032bf649a486cd2a0ff4942619574b809d65	none-no-variant-delta
prux.f	MAID05	subroutine	6009	identical	identical	94622084ffbf405aabb4189b86297ef81aba61359192b018210ada9cc1987356	94622084ffbf405aabb4189b86297ef81aba61359192b018210ada9cc1987356	94622084ffbf405aabb4189b86297ef81aba61359192b018210ada9cc1987356	none-no-variant-delta
prux.f	NACHALO	subroutine	6315	identical	identical	68f5998a53b68ab2d16402641fda49afedd547fb4e95c08cb7c64d0804ef64a0	68f5998a53b68ab2d16402641fda49afedd547fb4e95c08cb7c64d0804ef64a0	68f5998a53b68ab2d16402641fda49afedd547fb4e95c08cb7c64d0804ef64a0	none-no-variant-delta
prux.f	CGLN	subroutine	6363	identical	identical	9cdeebf9e09461c769cb335360c2a2351ea961fad3e950b9b1a361795504c835	9cdeebf9e09461c769cb335360c2a2351ea961fad3e950b9b1a361795504c835	9cdeebf9e09461c769cb335360c2a2351ea961fad3e950b9b1a361795504c835	none-no-variant-delta
prux.f	P33NEW	subroutine	6931	identical	identical	d313526d174c2a5ee0a7b5917d314cd62590f7f6275fd40073e00aff85bcdd94	d313526d174c2a5ee0a7b5917d314cd62590f7f6275fd40073e00aff85bcdd94	d313526d174c2a5ee0a7b5917d314cd62590f7f6275fd40073e00aff85bcdd94	none-no-variant-delta
prux.f	D33NEW	subroutine	7205	identical	identical	a9312abfd6af1744fc00a0670933449f17bde00fdfad24f5010b43be83142ba8	a9312abfd6af1744fc00a0670933449f17bde00fdfad24f5010b43be83142ba8	a9312abfd6af1744fc00a0670933449f17bde00fdfad24f5010b43be83142ba8	none-no-variant-delta
